2.348229999999999862e+01,1.182540000000000013e+01,2.561100000000000154e+00,4.615000000000000213e-01,2.404000000000000026e-01,1.613759999999999906e+01,-1.133610000000000007e+01,1.253700000000000037e+00,2.119960000000000022e+01,1.186420000000000101e+02
6.542610000000000525e+01,2.144810000000000016e+01,2.692400000000000126e+00,2.782000000000000028e-01,1.471999999999999975e-01,-8.267740000000000578e+01,5.069030000000000058e+01,-1.024649999999999928e+01,8.128999999999999559e+00,2.547450000000000045e+02
3.493739999999999668e+01,1.424460000000000015e+01,2.740800000000000125e+00,3.815000000000000058e-01,2.333999999999999964e-01,-2.251100000000000101e+00,3.031569999999999965e+01,1.056879999999999953e+01,9.033999999999998920e+00,1.797849999999999966e+02
3.523749999999999716e+01,9.478799999999999670e+00,2.426499999999999879e+00,4.082000000000000073e-01,2.227999999999999980e-01,3.246479999999999677e+01,-2.461240000000000094e+01,3.951900000000000190e+00,1.105299999999999905e+01,2.144670000000000130e+02
4.097870000000000346e+01,1.733680000000000021e+01,2.858200000000000074e+00,3.410000000000000253e-01,1.822999999999999898e-01,3.810969999999999658e+01,3.950809999999999889e+01,-9.632699999999999818e+00,1.618099999999999739e+01,1.488410000000000082e+02
8.278679999999999950e+01,3.002570000000000050e+01,3.229999999999999982e+00,2.310999999999999999e-01,1.408000000000000085e-01,-7.686200000000000365e+00,5.299199999999999733e+01,-1.800099999999999767e+01,2.492830000000000013e+01,3.339209000000000174e+02
6.186769999999999925e+01,1.721900000000000119e+01,2.836800000000000210e+00,3.120999999999999885e-01,1.753000000000000114e-01,-7.413269999999999982e+01,-3.742710000000000292e+01,-1.078800000000000026e+01,8.349150000000000205e+01,1.262051000000000016e+02
7.707890000000000441e+01,2.968830000000000169e+01,3.404900000000000038e+00,1.908999999999999864e-01,9.859999999999999321e-02,4.195000000000000284e+01,7.107909999999999684e+01,2.312930000000000064e+01,6.842500000000000249e+00,3.427959999999999923e+02
1.210210000000000008e+02,2.574190000000000111e+01,2.760400000000000187e+00,3.402999999999999914e-01,1.849000000000000088e-01,1.148429999999999893e+02,7.063179999999999836e+01,-1.230279999999999951e+01,1.112000000000000099e+00,3.548919999999999959e+02
2.367150000000000034e+02,9.261599999999999966e+01,3.520000000000000018e+00,1.015000000000000069e-01,5.390000000000000346e-02,-3.212090000000000032e+02,1.227120000000000033e+02,-8.947310000000000230e+01,2.578239999999999910e+01,7.128900000000000148e+01
9.097960000000000491e+01,5.626689999999999969e+01,3.055600000000000094e+00,2.903999999999999915e-01,1.509000000000000064e-01,3.255000000000000115e-01,-1.017060000000000031e+02,1.165230000000000032e+01,2.076000000000000068e+00,3.863159999999999741e+02
4.911569999999999681e+01,1.809080000000000155e+01,2.830900000000000194e+00,2.745000000000000218e-01,1.557000000000000051e-01,4.703899999999999437e+01,3.064089999999999847e+01,-1.257329999999999970e+01,2.206500000000000128e+00,1.545289999999999964e+02
1.041560000000000059e+02,1.764150000000000063e+01,2.935000000000000053e+00,2.857000000000000095e-01,1.643000000000000016e-01,1.736680000000000135e+01,1.048850000000000051e+02,-1.396860000000000035e+01,8.357999999999999874e-01,3.334680000000000177e+02
3.351069999999999993e+01,1.085909999999999975e+01,2.679899999999999949e+00,4.597999999999999865e-01,2.434999999999999942e-01,3.513009999999999877e+01,2.894900000000000162e+01,-6.351799999999999891e+00,9.961999999999999744e+00,8.785590000000000543e+01
5.109420000000000073e+01,1.092699999999999960e+01,2.765299999999999869e+00,3.879999999999999560e-01,2.000000000000000111e-01,2.680450000000000088e+01,4.545150000000000290e+01,8.692700000000000315e+00,1.159999999999999964e+01,2.207490000000000236e+02
2.550049999999999883e+01,2.430549999999999855e+01,2.783100000000000129e+00,3.556000000000000272e-01,2.647999999999999798e-01,6.508099999999999774e+00,1.549259999999999948e+01,-1.615970000000000084e+01,2.871590000000000131e+01,1.214007000000000005e+02
9.856810000000000116e+01,3.772140000000000271e+01,3.296400000000000219e+00,1.440000000000000169e-01,7.200000000000000844e-02,2.301170000000000115e+01,1.135179999999999865e+02,2.391090000000000160e+01,3.408200000000000074e+01,2.812749999999999773e+02
4.518999999999999773e+01,1.047920000000000051e+01,2.344399999999999817e+00,3.891000000000000014e-01,1.968000000000000027e-01,1.246359999999999957e+01,2.737320000000000064e+01,-7.225600000000000023e+00,3.790000000000000036e+00,2.229390000000000214e+02
4.628929999999999723e+01,1.239930000000000021e+01,2.865099999999999980e+00,3.165000000000000036e-01,1.670999999999999985e-01,-8.248229999999999507e+01,3.719610000000000127e+01,-6.661100000000000243e+00,1.063819999999999943e+01,2.801999999999999886e+02
2.091959999999999908e+01,1.238850000000000051e+01,2.356999999999999762e+00,4.702999999999999958e-01,2.484000000000000097e-01,-1.031800000000000050e+00,7.331199999999999939e+00,1.052330000000000076e+01,1.930999999999999872e+01,2.339620000000000175e+02
6.581680000000000064e+01,2.879540000000000077e+01,3.419200000000000017e+00,1.724999999999999867e-01,8.630000000000000171e-02,6.987680000000000291e+01,6.537600000000000477e+01,7.527999999999999581e+00,6.936799999999999855e+00,2.073870000000000005e+02
3.415509999999999735e+01,2.254269999999999996e+01,2.990800000000000125e+00,3.114999999999999991e-01,1.771999999999999964e-01,2.106799999999999784e+00,6.020900000000000141e+00,-9.389400000000000190e+00,5.172290000000000276e+01,5.277539999999999765e+01
1.894969999999999999e+01,1.507290000000000063e+01,2.351199999999999957e+00,5.211999999999999966e-01,2.695000000000000173e-01,2.062310000000000088e+01,1.806879999999999953e+01,7.077399999999999913e+00,1.719569999999999865e+01,1.288870000000000005e+02
3.468760000000000332e+01,1.240049999999999919e+01,2.547200000000000131e+00,3.461000000000000187e-01,1.744999999999999885e-01,2.630219999999999914e+01,-1.890129999999999910e+01,8.845900000000000318e+00,1.209500000000000064e+01,1.313319999999999936e+02
1.632899999999999920e+02,8.429770000000000607e+01,2.879399999999999959e+00,2.903999999999999915e-01,1.736000000000000043e-01,3.690699999999999648e+01,7.729240000000000066e+01,-3.918659999999999854e+01,3.361199999999999477e+01,9.667010000000000502e+01
3.765760000000000218e+01,2.297169999999999845e+01,3.197299999999999809e+00,2.330000000000000127e-01,1.234999999999999987e-01,-2.188990000000000080e+01,1.675339999999999918e+01,1.697259999999999991e+01,4.442999999999999727e-01,1.151589999999999918e+02
9.122350000000000136e+01,3.790469999999999828e+01,3.375399999999999956e+00,1.706000000000000016e-01,1.063999999999999946e-01,-4.727250000000000085e+01,7.231170000000000186e+01,3.725580000000000069e+01,3.586000000000000298e+00,2.941020000000000323e+02
1.675659999999999883e+01,1.130630000000000024e+01,2.376599999999999824e+00,5.839999999999999636e-01,3.549999999999999822e-01,0.000000000000000000e+00,1.542999999999999927e-01,6.741900000000000226e+00,4.850399999999999778e+01,1.176360000000000099e+02
9.237229999999999563e+01,4.707059999999999889e+01,3.052700000000000191e+00,1.948999999999999899e-01,9.959999999999999409e-02,4.163490000000000180e+01,8.460399999999999920e+01,-2.454199999999999804e+01,1.708599999999999852e+01,2.711409999999999627e+02
2.771000000000000085e+01,6.655100000000000016e+00,2.651400000000000201e+00,5.523000000000000131e-01,3.341999999999999971e-01,1.844180000000000064e+01,-5.525299999999999656e+00,6.776799999999999713e+00,2.935219999999999985e+01,1.657712999999999965e+02
4.602239999999999753e+01,1.243389999999999951e+01,2.583200000000000163e+00,3.237999999999999767e-01,1.841000000000000136e-01,-4.781119999999999948e+01,-2.251689999999999969e+01,7.656799999999999606e+00,2.884059999999999846e+01,1.606899999999999977e+02
7.733270000000000266e+01,1.810069999999999979e+01,2.701999999999999957e+00,3.872999999999999776e-01,1.935999999999999943e-01,7.193200000000000216e+01,4.822090000000000032e+01,-1.444519999999999982e+01,3.055800000000000338e+01,1.472249999999999943e+02
3.297010000000000218e+01,1.914079999999999870e+01,2.614900000000000002e+00,3.882999999999999785e-01,2.366999999999999937e-01,-2.058399999999999785e+00,-3.271000000000000085e+01,-1.379800000000000004e+01,3.081510000000000105e+01,1.542939999999999827e+02
3.241060000000000230e+01,1.290670000000000073e+01,2.464599999999999902e+00,4.905999999999999805e-01,2.555999999999999939e-01,1.219539999999999935e+01,2.220169999999999888e+01,-7.563200000000000145e+00,1.309700000000000131e+01,1.516870000000000118e+02
2.546630000000000038e+01,1.711710000000000065e+01,2.742300000000000182e+00,3.709999999999999964e-01,2.091000000000000081e-01,4.211700000000000443e+00,2.030610000000000070e+01,6.029799999999999827e+00,2.133300000000000196e+01,5.624450000000000216e+01
5.443849999999999767e+01,9.421900000000000830e+00,3.072799999999999976e+00,3.044999999999999929e-01,1.650000000000000078e-01,6.182710000000000150e+01,2.525769999999999982e+01,-9.661199999999999122e+00,6.180500000000000327e+00,1.734926000000000101e+02
2.085770000000000124e+01,7.165099999999999802e+00,2.058800000000000185e+00,6.986999999999999877e-01,3.537000000000000144e-01,1.286200000000000010e+00,-8.470499999999999474e+00,-6.061300000000000132e+00,4.121809999999999974e+01,2.400180000000000007e+02
3.028519999999999968e+01,1.473799999999999955e+01,2.683000000000000274e+00,3.921000000000000041e-01,2.147000000000000020e-01,1.097700000000000031e+01,-2.177309999999999945e+01,-5.394599999999999618e+00,1.239499999999999957e+01,2.385559999999999832e+02
2.320070000000000121e+01,9.773300000000000765e+00,2.278799999999999937e+00,5.578999999999999515e-01,2.921000000000000263e-01,-2.558510000000000062e+01,-1.710350000000000037e+01,-1.065750000000000064e+01,3.074139999999999873e+01,5.298579999999999757e+01
3.954370000000000118e+01,1.120190000000000019e+01,2.685299999999999798e+00,4.148999999999999910e-01,2.197999999999999954e-01,3.307359999999999900e+01,2.636280000000000001e+01,-7.450000000000000178e+00,3.774799999999999933e+00,2.678919999999999959e+02
3.540540000000000020e+01,2.032969999999999899e+01,2.876799999999999802e+00,3.000999999999999779e-01,1.865999999999999881e-01,1.090179999999999971e+01,2.854410000000000025e+01,-1.381020000000000003e+01,3.464399999999999835e+01,9.201200000000000045e+01
2.968230000000000146e+01,2.194879999999999853e+01,2.614700000000000024e+00,5.072999999999999732e-01,3.350000000000000200e-01,-1.386529999999999951e+01,-2.323239999999999839e+01,-1.405359999999999943e+01,8.858700000000000330e+01,1.459517999999999915e+02
1.333650000000000091e+02,5.327570000000000050e+01,3.397499999999999964e+00,1.413000000000000089e-01,8.110000000000000542e-02,-7.360850000000000648e+01,1.375989999999999895e+02,-3.620739999999999981e+01,7.295100000000000762e+01,2.903580000000000041e+02
1.776559999999999775e+02,5.587440000000000140e+01,3.358999999999999986e+00,2.034999999999999865e-01,1.087000000000000050e-01,-8.938439999999999941e+01,-1.560140000000000100e+02,2.400029999999999930e+01,2.333099999999999952e+00,2.720849999999999795e+02
6.766849999999999454e+01,1.925400000000000134e+01,3.021399999999999864e+00,2.874999999999999778e-01,1.555999999999999883e-01,-1.059449999999999932e+02,5.938239999999999696e+01,9.578599999999999781e+00,2.367700000000000138e+00,2.341800000000000068e+02
2.851439999999999841e+01,2.517689999999999984e+01,2.727100000000000080e+00,3.093000000000000194e-01,1.789999999999999925e-01,-2.193140000000000001e+01,1.826129999999999853e+01,-1.306770000000000032e+01,5.997870000000000346e+01,1.576750000000000114e+02
1.075970000000000084e+02,4.646340000000000003e+01,4.031299999999999883e+00,9.110000000000000042e-02,4.739999999999999769e-02,-8.230140000000000100e+01,7.212999999999999545e+01,-2.904260000000000019e+01,3.503000000000000114e+00,3.023040000000000305e+02
5.132220000000000226e+01,2.750890000000000057e+01,3.677700000000000191e+00,1.834000000000000075e-01,9.270000000000000462e-02,2.431859999999999999e+01,4.944740000000000180e+01,-1.949640000000000128e+01,5.617399999999999949e+00,1.280520000000000209e+02
1.318640000000000043e+02,7.781310000000000571e+01,3.188899999999999846e+00,3.346000000000000085e-01,2.048999999999999988e-01,-4.799040000000000106e+01,-1.763350000000000080e+02,-6.004890000000000327e+01,8.508100000000000307e+01,2.714019999999999868e+02
4.802929999999999922e+01,1.328389999999999915e+01,2.783199999999999896e+00,3.855000000000000093e-01,2.099999999999999922e-01,3.264320000000000022e+01,1.472509999999999941e+01,-1.051280000000000037e+01,2.396999999999999797e+00,1.991409999999999911e+02
9.276899999999999125e+01,3.679590000000000316e+01,4.093999999999999417e+00,1.000000000000000056e-01,5.050000000000000322e-02,1.765520000000000067e+01,8.255960000000000321e+01,-3.293710000000000093e+01,5.838499999999999801e+00,2.270800000000000125e+02
2.437509999999999977e+01,1.907029999999999959e+01,2.856700000000000017e+00,4.186000000000000276e-01,2.454999999999999960e-01,5.843300000000000161e+00,-1.289789999999999992e+01,1.189949999999999974e+01,4.581119999999999948e+01,5.223550000000000182e+01
1.569574000000000069e+02,1.218349999999999937e+02,4.381499999999999950e+00,2.060000000000000026e-02,5.000000000000000104e-03,6.017049999999999699e+01,1.022865000000000038e+02,-3.592620000000000147e+01,8.849799999999999045e+01,1.297570000000000050e+02
6.175469999999999970e+01,7.224700000000000344e+00,3.002099999999999991e+00,2.432999999999999885e-01,1.068999999999999950e-01,-2.456220000000000070e+01,-3.626579999999999870e+01,-7.613100000000000200e+00,2.472050000000000125e+01,1.561852000000000089e+02
2.083820000000000050e+01,1.026820000000000022e+01,2.340399999999999814e+00,6.209999999999999964e-01,3.356000000000000094e-01,4.045300000000000118e+00,-1.592379999999999995e+01,-2.923000000000000043e+00,8.688120000000000687e+01,2.229859999999999900e+02
4.820020000000000238e+01,2.564780000000000015e+01,2.759999999999999787e+00,3.527000000000000135e-01,1.971999999999999864e-01,-6.062559999999999860e+01,2.253890000000000171e+01,1.969239999999999924e+01,2.681759999999999877e+01,3.012440000000000282e+02
5.305160000000000053e+01,3.842920000000000158e+01,3.225200000000000067e+00,1.804000000000000048e-01,8.509999999999999509e-02,2.798659999999999926e+01,-3.124199999999999733e+01,-1.754200000000000159e+01,6.103810000000000002e+01,2.350636000000000081e+02
3.391850000000000165e+01,1.821389999999999887e+01,2.968900000000000095e+00,3.297999999999999821e-01,1.864000000000000101e-01,2.086319999999999908e+01,2.914069999999999894e+01,1.309890000000000043e+01,1.051900000000000013e+01,1.688229999999999791e+02
2.383490000000000109e+01,1.864320000000000022e+01,2.832199999999999829e+00,3.781999999999999806e-01,2.436000000000000110e-01,-1.726500000000000057e+01,-1.176619999999999955e+01,7.162600000000000300e+00,6.923699999999999477e+01,6.423950000000000671e+01
1.530660000000000025e+02,4.921260000000000190e+01,3.816000000000000281e+00,1.554999999999999993e-01,8.319999999999999618e-02,-1.503499999999999943e+02,-1.261839999999999975e+02,-3.733579999999999899e+01,3.607699999999999818e+01,3.522819999999999823e+02
1.046039999999999992e+02,4.363239999999999696e+01,2.833499999999999908e+00,2.464999999999999969e-01,1.343000000000000027e-01,4.566600000000000215e+00,2.843949999999999889e+01,3.170439999999999969e+01,4.314000000000000057e+00,3.251949999999999932e+02
1.641999999999999886e+02,6.344239999999999924e+01,3.204699999999999882e+00,2.490999999999999881e-01,1.345000000000000084e-01,-1.711370000000000005e+02,-1.358940000000000055e+02,4.489970000000000283e+01,2.419400000000000261e+01,3.078909999999999627e+02
1.116570000000000107e+02,3.128590000000000160e+01,3.067400000000000126e+00,2.457000000000000017e-01,1.280000000000000027e-01,-9.525039999999999907e+01,-8.350289999999999679e+01,-1.207479999999999976e+01,3.348000000000000309e+00,3.366200000000000045e+02
2.974990000000000023e+01,1.869800000000000040e+01,2.730399999999999938e+00,2.994999999999999885e-01,1.628000000000000003e-01,2.346460000000000079e+01,1.657649999999999935e+01,-1.237400000000000055e+01,5.600000000000000533e-01,2.051140000000000043e+02
3.633939999999999770e+01,9.044700000000000628e+00,2.443999999999999950e+00,4.064999999999999725e-01,2.068000000000000116e-01,5.362890000000000157e+01,-1.969099999999999895e+01,4.742899999999999672e+00,1.235999999999999988e+00,1.911500000000000057e+02
4.461299999999999955e+01,2.204019999999999868e+01,3.071699999999999875e+00,2.288999999999999924e-01,1.149000000000000021e-01,-2.069750000000000156e+01,3.403150000000000119e+01,-1.334970000000000034e+01,7.435999999999999943e+00,1.106179999999999950e+02
3.453439999999999799e+01,2.085539999999999949e+01,2.602100000000000080e+00,4.000000000000000222e-01,2.361999999999999933e-01,2.828089999999999904e+01,3.410690000000000310e+01,-1.663419999999999987e+01,9.672200000000000131e+00,2.621440000000000055e+02
2.104830000000000112e+01,1.761120000000000019e+01,2.440900000000000070e+00,4.529000000000000248e-01,2.373000000000000109e-01,2.959099999999999753e+01,-9.624100000000000321e+00,1.426229999999999976e+01,3.244149999999999778e+01,1.735490000000000066e+02
1.928520000000000039e+02,7.599429999999999552e+01,3.443799999999999972e+00,1.231000000000000011e-01,6.460000000000000464e-02,-2.029479999999999791e+02,-1.158670000000000044e+02,7.288670000000000471e+01,6.059600000000000364e+01,1.913650000000000091e+02
1.388453000000000088e+02,1.016171999999999969e+02,3.478200000000000180e+00,1.534999999999999976e-01,1.082999999999999935e-01,-8.105719999999999459e+01,6.708119999999999550e+01,-4.619969999999999999e+01,6.406220000000000425e+01,3.823652000000000157e+02
2.392569999999999908e+01,1.595320000000000071e+01,2.506499999999999950e+00,4.018999999999999795e-01,2.071999999999999953e-01,1.325539999999999985e+01,1.189879999999999960e+01,1.190460000000000029e+01,2.445199999999999818e+01,9.991410000000000480e+01
1.886380000000000123e+01,7.023100000000000342e+00,2.304300000000000015e+00,8.336999999999999966e-01,4.193999999999999950e-01,-7.551899999999999835e+00,1.230369999999999919e+01,-2.663999999999999702e+00,5.031819999999999737e+01,1.678440000000000225e+02
3.082860000000000156e+01,8.774300000000000210e+00,2.622199999999999864e+00,5.752000000000000446e-01,2.994999999999999885e-01,-2.852489999999999881e+01,-1.698470000000000013e+01,-5.514300000000000423e+00,3.194699999999999918e+01,2.240190000000000055e+02
2.160709999999999908e+01,6.827000000000000846e+00,2.077399999999999913e+00,7.028999999999999693e-01,4.058999999999999830e-01,2.327759999999999962e+01,1.235089999999999932e+01,6.488800000000000345e+00,8.890630000000000166e+01,2.594710000000000036e+02
2.670629999999999882e+01,1.866179999999999950e+01,2.884199999999999875e+00,3.498999999999999888e-01,1.821000000000000119e-01,1.196659999999999968e+01,1.688380000000000081e+01,1.422160000000000046e+01,1.771000000000000085e+01,8.903570000000000562e+01
2.745990000000000109e+01,1.260849999999999937e+01,2.606899999999999995e+00,4.302000000000000268e-01,2.212999999999999967e-01,-3.068959999999999866e+01,-1.169919999999999938e+01,5.416800000000000281e+00,6.884399999999999409e+01,2.214970000000000141e+02
3.035719999999999885e+01,2.108530000000000015e+01,2.699800000000000200e+00,2.454999999999999960e-01,1.307000000000000106e-01,2.994519999999999982e+01,1.640129999999999910e+01,1.406969999999999921e+01,5.431499999999999773e+00,7.741320000000000334e+01
